Station Date(NZST) Height(m) Pressure(hPa) Tair(C) Tdew(C) Dir(degT) Speed(m/s) StdFlag RsdFlag WndFlag IceFlag TurFlag Orig 
1410 20111118:1200 28826 14.2 - - 90 21.1 N - 1 - H U 
1410 20111118:1200 28918 14.0 -46.5 -81.5 - - N 1 - - - U 
1410 20111119:0000 26 1010.0 13.2 6.2 220 3.6 Y 4 4 - H U 
1410 20111119:0000 110 1000.0 12.6 5.6 - - Y 0 - 3 - U 
1410 20111119:0000 326 974.0 - - 225 9.3 N - 1 - H U 
1410 20111119:0000 626 940.0 - - 215 12.9 N - 1 - H U 
1410 20111119:0000 758 925.0 6.8 2.8 - - Y 0 - 0 - U 
1410 20111119:0000 926 906.0 - - 225 12.4 N - 1 - H U 
1410 20111119:0000 1226 873.0 - - 230 9.3 N - 1 - H U 
1410 20111119:0000 1447 850.0 1.2 -0.8 225 9.8 Y 0 0 0 P U 
1410 20111119:0000 1526 842.0 - - 225 9.8 N - 1 - H U 
1410 20111119:0000 1784 815.0 -1.5 -2.6 - - N 1 - - - U 
1410 20111119:0000 1826 811.0 - - 220 9.8 N - 1 - H U 
1410 20111119:0000 1883 805.0 0.4 -23.6 - - N 1 - - - U 
1410 20111119:0000 2014 792.0 1.0 -24.0 - - N 1 - - - U 
1410 20111119:0000 2126 781.0 - - 230 13.9 N - 1 - H U 
1410 20111119:0000 2209 773.0 0.4 -39.6 - - N 1 - - - U 
1410 20111119:0000 2426 752.0 - - 225 13.4 N - 1 - H U 
1410 20111119:0000 2590 737.0 -1.5 -41.5 - - N 1 - - - U 
1410 20111119:0000 2726 724.0 - - 235 14.4 N - 1 - H U 
1410 20111119:0000 2954 704.0 -3.3 -18.3 - - N 1 - - - U 
1410 20111119:0000 2999 700.0 -3.7 -18.7 245 19.6 Y 0 0 0 P U 
1410 20111119:0000 4019 614.0 -12.1 -14.5 - - N 1 - - - U 
1410 20111119:0000 4226 598.0 - - 255 19.6 N - 1 - H U 
1410 20111119:0000 4526 574.0 - - 260 24.7 N - 1 - H U 
1410 20111119:0000 4679 563.0 -14.9 -20.9 - - N 1 - - - U 
1410 20111119:0000 5570 500.0 -19.3 -22.9 260 26.3 Y 0 0 0 P U 
1410 20111119:0000 5690 492.0 -19.3 -23.5 - - N 1 - - - U 
1410 20111119:0000 5726 490.0 - - 260 25.2 N - 1 - H U 
1410 20111119:0000 6026 470.0 - - 275 29.3 N - 1 - H U 
1410 20111119:0000 6171 461.0 -22.7 -25.5 - - N 1 - - - U 
1410 20111119:0000 7195 400.0 -31.3 -34.2 270 26.8 Y 0 0 0 P U 
1410 20111119:0000 7226 398.0 - - 270 26.8 N - 1 - H U 
1410 20111119:0000 8125 350.0 -39.9 -44.5 265 25.2 N 1 1 - H U 
1410 20111119:0000 8544 329.0 -43.7 -45.2 - - N 1 - - - U 
1410 20111119:0000 8726 320.0 - - 270 26.8 N - 1 - H U 
1410 20111119:0000 8751 319.0 -44.9 -48.1 - - N 1 - - - U 
1410 20111119:0000 8921 311.0 -43.7 -61.7 - - N 1 - - - U 
1410 20111119:0000 9026 306.0 - - 285 43.2 N - 1 - H U 
1410 20111119:0000 9052 305.0 -43.3 -67.3 - - N 1 - - - U 
1410 20111119:0000 9163 300.0 -43.7 -68.7 285 43.8 Y 0 0 0 P U 
1410 20111119:0000 9626 280.0 - - 280 47.4 N - 1 - H U 
1410 20111119:0000 9926 267.0 - - 280 43.8 N - 1 - H U 
1410 20111119:0000 10371 250.0 -50.5 -72.5 285 48.9 Y 0 0 0 P U 
1410 20111119:0000 10526 244.0 - - 290 49.4 N - 1 - H U 
1410 20111119:0000 10967 228.0 - - 280 52.5 N - 2 - P U 
1410 20111119:0000 11111 223.0 -54.1 -73.1 - - N 1 - - - U 
1410 20111119:0000 11126 222.0 - - 280 52.5 N - 1 - H U 
1410 20111119:0000 11407 213.0 -51.3 -80.3 - - N 1 - - - U 
1410 20111119:0000 11814 200.0 -53.9 -81.9 275 38.6 Y 0 0 0 P U 
1410 20111119:0000 12026 193.0 - - 275 37.6 N - 1 - H U 
1410 20111119:0000 12416 182.0 -56.9 -84.9 - - N 3 - - - U 
1410 20111119:0000 13226 160.0 - - 265 42.7 N - 1 - H U 
1410 20111119:0000 13518 153.0 -55.9 -87.9 - - N 1 - - - U 
1410 20111119:0000 13645 150.0 -53.9 -86.9 265 38.1 Y 0 0 0 P U 
1410 20111119:0000 13775 147.0 -52.7 -85.7 - - N 1 - - - U 
1410 20111119:0000 15626 110.0 - - 265 25.2 N - 1 - H U 
1410 20111119:0000 15926 105.0 - - 270 28.3 N - 1 - H U 
1410 20111119:0000 15970 104.0 -60.7 - - - N 3 - - - U 
1410 20111119:0000 16215 100.0 -59.9 -90.9 260 28.3 Y 1 0 0 P U 
1410 20111119:0000 16226 99.8 - - 265 27.8 N - 1 - H U 
1410 20111119:0000 16540 95.0 -54.3 -87.3 - - N 1 - - - U 
1410 20111119:0000 16826 90.9 - - 250 18.5 N - 1 - H U 
1410 20111119:0000 17105 87.0 -53.7 -86.7 - - N 1 - - - U 
1410 20111119:0000 17126 86.7 - - 275 17.5 N - 1 - H U 
1410 20111119:0000 17726 78.9 - - 260 16.0 N - 1 - H U 
1410 20111119:0000 18026 75.3 - - 225 17.5 N - 1 - H U 
1410 20111119:0000 18220 73.0 -58.9 -89.9 - - N 1 - - - U 
1410 20111119:0000 18326 71.8 - - 235 18.5 N - 1 - H U 
1410 20111119:0000 18484 70.0 -57.7 -89.7 235 13.9 Y 0 0 0 P U 
1410 20111119:0000 18575 69.0 -57.5 -89.5 - - N 1 - - - U 
1410 20111119:0000 18626 68.5 - - 235 11.8 N - 1 - H U 
1410 20111119:0000 18859 66.0 -52.3 -85.3 - - N 1 - - - U 
1410 20111119:0000 18926 65.3 - - 280 5.7 N - 1 - H U 
1410 20111119:0000 19526 59.5 - - 185 10.8 N - 1 - H U 
1410 20111119:0000 19826 56.7 - - 150 5.1 N - 1 - H U 
1410 20111119:0000 20026 55.0 -57.1 -89.1 - - N 1 - - - U 
1410 20111119:0000 20126 54.1 - - 180 7.7 N - 1 - H U 
1410 20111119:0000 20426 51.7 - - 135 5.1 N - 1 - H U 
1410 20111119:0000 20511 51.0 -51.1 -84.1 - - N 1 - - - U 
1410 20111119:0000 20639 50.0 -52.3 -85.3 90 3.6 Y 0 0 0 P U 
1410 20111119:0000 20769 49.0 -53.5 -86.5 - - N 1 - - - U 
1410 20111119:0000 21026 47.1 - - 130 5.7 N - 1 - H U 
1410 20111119:0000 21326 45.0 - - 90 7.7 N - 1 - H U 
1410 20111119:0000 21626 42.9 - - 80 6.2 N - 1 - H U 
1410 20111119:0000 21926 41.0 - - 115 5.7 N - 1 - H U 
1410 20111119:0000 22526 37.4 - - 100 10.3 N - 1 - H U 
1410 20111119:0000 22826 35.7 - - 70 8.2 N - 1 - H U 
1410 20111119:0000 23126 34.0 - - 100 8.8 N - 1 - H U 
1410 20111119:0000 23426 32.5 - - 90 10.8 N - 1 - H U 
1410 20111119:0000 23726 31.0 - - 95 9.8 N - 1 - H U 
1410 20111119:0000 23945 30.0 -50.9 -84.9 95 12.4 Y 0 0 0 P U 
1410 20111119:0000 24026 29.6 - - 80 12.9 N - 1 - H U 
1410 20111119:0000 24626 27.0 - - 100 12.9 N - 1 - H U 
1410 20111119:0000 26591 20.0 -49.9 -83.9 100 18.5 Y 0 0 0 P U 
1410 20111119:0000 27926 16.3 - - 95 25.2 N - 1 - H U 
1410 20111119:0000 28480 15.0 -48.1 -82.1 - - N 1 - - - U 
1410 20111119:1200 26 1012.0 17.0 6.0 225 7.2 Y 4 4 - H U 
1410 20111119:1200 85 1005.0 14.8 3.8 - - N 1 - - - U 
1410 20111119:1200 127 1000.0 14.4 4.4 - - Y 0 - 2 - U 
1410 20111119:1200 326 976.0 - - 245 8.8 N - 1 - H U 
1410 20111119:1200 626 942.0 - - 245 8.2 N - 1 - H U 
1410 20111119:1200 778 925.0 7.6 2.7 - - Y 0 - 0 - U 
1410 20111119:1200 926 908.0 - - 225 8.2 N - 1 - H U 
1410 20111119:1200 1159 883.0 3.8 1.7 - - N 1 - - - U 
1410 20111119:1200 1383 859.0 2.0 1.1 - - N 1 - - - U 
1410 20111119:1200 1468 850.0 1.2 -0.4 205 10.8 Y 0 0 0 P U 
1410 20111119:1200 1526 844.0 - - 200 11.3 N - 1 - H U 
1410 20111119:1200 1776 818.0 -1.1 -2.1 - - N 1 - - - U 
1410 20111119:1200 1845 811.0 -1.5 -5.9 - - N 1 - - - U 
1410 20111119:1200 1924 803.0 -0.9 -5.9 - - N 1 - - - U 
1410 20111119:1200 1994 796.0 0.8 -17.2 - - N 1 - - - U 
1410 20111119:1200 2065 789.0 0.8 -24.2 - - N 1 - - - U 
1410 20111119:1200 2126 783.0 - - 210 15.4 N - 1 - H U 
1410 20111119:1200 2198 776.0 0.4 -25.6 - - N 1 - - - U 
1410 20111119:1200 2663 732.0 -2.7 -20.7 - - N 1 - - - U 
1410 20111119:1200 2726 726.0 - - 205 20.1 N - 1 - H U 
1410 20111119:1200 3016 700.0 -4.3 -27.3 200 22.6 Y 0 0 0 P U 
1410 20111119:1200 3026 699.0 - - 200 23.2 N - 1 - H U 
1410 20111119:1200 3072 695.0 -4.5 -26.5 - - N 1 - - - U 
1410 20111119:1200 3186 685.0 -4.3 -32.3 - - N 1 - - - U 
1410 20111119:1200 4226 597.0 - - 205 24.2 N - 1 - H U 
1410 20111119:1200 5581 500.0 -22.9 -40.9 200 29.3 Y 0 0 0 P U 
1410 20111119:1200 5684 493.0 -23.9 -41.9 - - N 1 - - - U 
1410 20111119:1200 5726 490.0 - - 205 30.9 N - 1 - H U 
1410 20111119:1200 6474 442.0 -28.7 -53.7 - - N 1 - - - U 
1410 20111119:1200 6626 433.0 - - 215 26.8 N - 1 - H U 
1410 20111119:1200 7180 400.0 -34.9 -55.9 215 28.8 Y 0 0 0 P U 
1410 20111119:1200 7226 397.0 - - 215 28.8 N - 1 - H U 
1410 20111119:1200 7464 384.0 -37.3 -56.3 - - N 1 - - - U 
1410 20111119:1200 7826 364.0 - - 215 29.3 N - 1 - H U 
1410 20111119:1200 7964 357.0 -40.9 -56.9 - - N 1 - - - U 
1410 20111119:1200 8726 319.0 - - 195 34.5 N - 1 - H U 
1410 20111119:1200 9135 300.0 -45.9 -69.9 195 35.5 Y 0 0 0 P U 
1410 20111119:1200 9498 284.0 - - 200 39.6 N - 2 - P U 
1410 20111119:1200 9626 279.0 - - 200 39.6 N - 1 - H U 
1410 20111119:1200 9663 277.0 -48.7 -72.7 - - N 1 - - - U 
1410 20111119:1200 10226 254.0 - - 195 31.4 N - 1 - H U 
1410 20111119:1200 10336 250.0 -49.7 -74.7 205 31.9 Y 0 0 0 P U 
1410 20111119:1200 10526 243.0 - - 205 32.4 N - 1 - H U 
1410 20111119:1200 10826 232.0 - - 220 26.8 N - 1 - H U 
1410 20111119:1200 11166 220.0 -53.3 -79.3 - - N 3 - - - U 
1410 20111119:1200 11426 211.0 - - 230 27.8 N - 1 - H U 
1410 20111119:1200 11780 200.0 -53.3 -86.3 230 29.3 Y 0 0 0 P U 
1410 20111119:1200 12626 175.0 - - 235 34.5 N - 1 - H U 
1410 20111119:1200 13629 150.0 -54.3 -87.3 240 28.8 Y 0 0 0 P U 
1410 20111119:1200 14126 139.0 - - 235 25.7 N - 1 - H U 
1410 20111119:1200 14426 132.0 - - 255 22.6 N - 1 - H U 
1410 20111119:1200 15326 115.0 - - 260 18.5 N - 1 - H U 
1410 20111119:1200 15926 105.0 - - 245 16.5 N - 1 - H U 
1410 20111119:1200 16212 100.0 -57.1 -89.1 240 15.4 Y 1 0 0 P U 
1410 20111119:1200 16226 99.8 - - 240 15.4 N - 1 - H U 
1410 20111119:1200 17126 86.6 - - 200 11.3 N - 1 - H U 
1410 20111119:1200 17241 85.0 -56.9 -88.9 - - N 1 - - - U 
1410 20111119:1200 17426 82.6 - - 225 11.8 N - 1 - H U 
1410 20111119:1200 17470 82.0 -53.9 -86.9 - - N 1 - - - U 
1410 20111119:1200 17726 78.8 - - 180 9.3 N - 1 - H U 
1410 20111119:1200 18026 75.2 - - 190 8.2 N - 1 - H U 
1410 20111119:1200 18326 71.7 - - 150 6.2 N - 1 - H U 
1410 20111119:1200 18480 70.0 -56.7 -88.7 155 5.1 Y 0 0 0 P U 
1410 20111119:1200 19226 62.2 - - 90 1.0 N - 1 - H U 
1410 20111119:1200 19352 61.0 -57.1 -89.1 - - N 1 - - - U 
1410 20111119:1200 19826 56.6 - - 170 5.7 N - 1 - H U 
1410 20111119:1200 20126 54.0 - - 140 8.2 N - 1 - H U 
1410 20111119:1200 20426 51.5 - - 155 8.8 N - 1 - H U 
1410 20111119:1200 20618 50.0 -54.7 -86.7 120 9.8 Y 0 0 0 P U 
1410 20111119:1200 20726 49.2 - - 120 9.8 N - 1 - H U 
1410 20111119:1200 21326 44.8 - - 125 10.8 N - 1 - H U 
1410 20111119:1200 21626 42.7 - - 105 11.8 N - 1 - H U 
1410 20111119:1200 21926 40.8 - - 125 11.3 N - 1 - H U 
1410 20111119:1200 22826 35.5 - - 85 13.4 N - 1 - H U 
1410 20111119:1200 23426 32.3 - - 100 12.9 N - 1 - H U 
1410 20111119:1200 23726 30.8 - - 90 13.4 N - 1 - H U 
1410 20111119:1200 23903 30.0 -52.7 -85.7 90 13.4 Y 0 0 0 P U 
1410 20111119:1200 24587 27.0 -50.5 -84.5 - - N 1 - - - U 
1410 20111119:1200 25088 25.0 -51.9 -84.9 - - N 1 - - - U 
1410 20111119:1200 25526 23.4 - - 85 20.1 N - 1 - H U 
1410 20111119:1200 26126 21.3 - - 80 16.5 N - 1 - H U 
1410 20111119:1200 26426 20.4 - - 95 16.5 N - 1 - H U 
1410 20111119:1200 26548 20.0 -47.9 -81.9 100 17.0 Y 1 0 0 P U 
1410 20111119:1200 27026 18.6 - - 95 22.6 N - 1 - H U 
1410 20111119:1200 27618 17.0 -49.1 -83.1 100 17.5 N 1 1 - H U 
1410 20111120:0000 26 1016.0 12.8 8.0 285 2.6 Y 4 4 - H U 
1410 20111120:0000 159 1000.0 12.4 6.4 - - Y 0 - 1 - U 
1410 20111120:0000 326 980.0 - - 245 5.1 N - 1 - H U 
1410 20111120:0000 626 945.0 - - 225 8.8 N - 1 - H U 
1410 20111120:0000 807 925.0 6.8 5.6 - - Y 0 - 0 - U 
1410 20111120:0000 926 912.0 - - 215 8.8 N - 1 - H U 
1410 20111120:0000 1005 903.0 5.2 5.1 - - N 1 - - - U 
1410 20111120:0000 1226 879.0 - - 220 8.8 N - 1 - H U 
1410 20111120:0000 1262 875.0 3.4 2.6 - - N 1 - - - U 
1410 20111120:0000 1318 869.0 2.8 -7.2 - - N 1 - - - U 
1410 20111120:0000 1355 865.0 2.6 -7.4 - - N 1 - - - U 
1410 20111120:0000 1431 857.0 7.4 -10.6 - - N 1 - - - U 
1410 20111120:0000 1470 853.0 7.6 -12.4 - - N 1 - - - U 
1410 20111120:0000 1499 850.0 7.4 -12.6 205 13.9 Y 0 0 0 P U 
1410 20111120:0000 1526 847.0 - - 205 13.9 N - 1 - H U 
1410 20111120:0000 1715 828.0 7.4 -13.6 - - N 1 - - - U 
1410 20111120:0000 2126 787.0 - - 200 11.3 N - 1 - H U 
1410 20111120:0000 2726 731.0 - - 200 11.8 N - 1 - H U 
1410 20111120:0000 3073 700.0 -2.3 -17.3 210 13.4 Y 0 0 0 P U 
1410 20111120:0000 3455 667.0 -4.5 -18.5 - - N 1 - - - U 
1410 20111120:0000 3732 644.0 -3.7 -35.7 - - N 1 - - - U 
1410 20111120:0000 3926 628.0 - - 215 17.5 N - 1 - H U 
1410 20111120:0000 4226 604.0 - - 215 18.0 N - 1 - H U 
1410 20111120:0000 5170 535.0 -13.5 -20.5 - - N 1 - - - U 
1410 20111120:0000 5683 500.0 -16.1 -25.1 205 23.7 Y 0 0 0 P U 
1410 20111120:0000 6210 466.0 -19.5 -33.5 - - N 1 - - - U 
1410 20111120:0000 6420 453.0 -21.3 -33.3 - - N 1 - - - U 
1410 20111120:0000 6568 444.0 -22.3 -48.3 - - N 1 - - - U 
1410 20111120:0000 6626 440.0 - - 195 28.8 N - 1 - H U 
1410 20111120:0000 7226 406.0 - - 195 30.4 N - 1 - H U 
1410 20111120:0000 7325 400.0 -28.7 -46.7 200 31.9 Y 0 0 0 P U 
1410 20111120:0000 7634 383.0 -31.5 -48.5 - - N 1 - - - U 
1410 20111120:0000 7826 373.0 - - 205 35.0 N - 1 - H U 
1410 20111120:0000 7916 368.0 -33.1 -53.1 - - N 1 - - - U 
1410 20111120:0000 8126 357.0 - - 195 31.9 N - 1 - H U 
1410 20111120:0000 8726 327.0 - - 185 38.1 N - 1 - H U 
1410 20111120:0000 8820 323.0 -40.3 -56.3 - - N 1 - - - U 
1410 20111120:0000 9320 300.0 -43.7 -53.7 185 46.8 Y 0 0 0 P U 
1410 20111120:0000 9828 278.0 -47.1 -52.1 - - N 1 - - - U 
1410 20111120:0000 9926 274.0 - - 190 56.6 N - 1 - H U 
1410 20111120:0000 10522 250.0 -53.3 -56.6 195 59.2 Y 0 1 0 P U 
1410 20111120:0000 10757 241.0 -55.5 -58.0 - - N 1 - - - U 
1410 20111120:0000 10863 237.0 -56.5 -59.2 - - N 1 - - - U 
1410 20111120:0000 11078 229.0 - - 185 60.2 N - 2 - P U 
1410 20111120:0000 11126 227.0 - - 185 60.2 N - 1 - H U 
1410 20111120:0000 11741 206.0 -62.5 - 180 51.5 N 3 1 - H U 
1410 20111120:0000 11924 200.0 -61.1 - 190 40.7 Y 0 0 0 P U 
1410 20111120:0000 12026 197.0 - - 195 36.5 N - 1 - H U 
1410 20111120:0000 12214 191.0 -54.9 -72.9 - - N 1 - - - U 
1410 20111120:0000 12626 179.0 - - 205 28.3 N - 1 - H U 
1410 20111120:0000 12841 173.0 -59.1 -82.1 - - N 3 - - - U 
1410 20111120:0000 13226 163.0 - - 215 30.4 N - 1 - H U 
1410 20111120:0000 13735 150.0 -59.3 -86.3 215 27.3 Y 0 0 0 P U 
1410 20111120:0000 13826 148.0 - - 210 25.7 N - 1 - H U 
1410 20111120:0000 14126 141.0 - - 195 22.1 N - 1 - H U 
1410 20111120:0000 14426 134.0 - - 210 20.6 N - 1 - H U 
1410 20111120:0000 15326 117.0 - - 205 16.5 N - 1 - H U 
1410 20111120:0000 15926 106.0 - - 230 11.3 N - 1 - H U 
1410 20111120:0000 16226 101.0 - - 215 9.8 N - 1 - H U 
1410 20111120:0000 16288 100.0 -57.3 -89.3 210 9.3 Y 1 0 0 P U 
1410 20111120:0000 16826 91.8 - - 225 9.3 N - 1 - H U 
1410 20111120:0000 17426 83.4 - - 200 13.4 N - 1 - H U 
1410 20111120:0000 17529 82.0 -62.1 - - - N 1 - - - U 
1410 20111120:0000 17682 80.0 -61.9 - - - N 1 - - - U 
1410 20111120:0000 17726 79.4 - - 190 14.4 N - 1 - H U 
1410 20111120:0000 17841 78.0 -55.3 -87.3 - - N 1 - - - U 
1410 20111120:0000 18326 72.3 - - 165 6.7 N - 1 - H U 
1410 20111120:0000 18527 70.0 -58.1 -89.1 215 7.2 Y 0 0 0 P U 
1410 20111120:0000 18626 68.9 - - 220 7.2 N - 1 - H U 
1410 20111120:0000 18802 67.0 -59.3 -90.3 - - N 1 - - - U 
1410 20111120:0000 18897 66.0 -56.5 -88.5 - - N 1 - - - U 
1410 20111120:0000 18926 65.7 - - 170 9.8 N - 1 - H U 
1410 20111120:0000 19226 62.7 - - 145 12.4 N - 1 - H U 
1410 20111120:0000 19395 61.0 -58.5 -89.5 - - N 1 - - - U 
1410 20111120:0000 19526 59.8 - - 165 9.8 N - 1 - H U 
1410 20111120:0000 19826 57.0 - - 145 9.3 N - 1 - H U 
1410 20111120:0000 20126 54.4 - - 110 5.7 N - 1 - H U 
1410 20111120:0000 20426 51.8 - - 135 4.1 N - 1 - H U 
1410 20111120:0000 20656 50.0 -54.9 -86.9 125 10.3 Y 1 0 0 P U 
1410 20111120:0000 20726 49.5 - - 125 8.8 N - 1 - H U 
1410 20111120:0000 21026 47.2 - - 115 11.8 N - 1 - H U 
1410 20111120:0000 21326 45.1 - - 110 11.3 N - 1 - H U 
1410 20111120:0000 21626 43.0 - - 80 6.7 N - 1 - H U 
1410 20111120:0000 21926 41.0 - - 105 9.3 N - 1 - H U 
1410 20111120:0000 22526 37.4 - - 120 11.8 N - 1 - H U 
1410 20111120:0000 23426 32.5 - - 95 14.9 N - 1 - H U 
1410 20111120:0000 23726 31.0 - - 95 15.4 N - 1 - H U 
1410 20111120:0000 23941 30.0 -52.5 -85.5 100 16.0 Y 0 0 0 P U 
1410 20111120:0000 24626 27.0 - - 90 18.5 N - 1 - H U 
1410 20111120:0000 24926 25.8 - - 80 16.0 N - 1 - H U 
1410 20111120:0000 25526 23.5 - - 95 14.9 N - 1 - H U 
1410 20111120:0000 26245 21.0 -52.9 -85.9 - - N 1 - - - U 
1410 20111120:0000 26560 20.0 -52.5 -85.5 95 18.0 Y 0 0 0 P U 
1410 20111120:0000 29915 12.0 - - 95 31.4 N - 3 - P U 
1410 20111120:0000 31113 10.0 -45.5 -80.5 - - Y 1 - 0 - U 
1410 20111120:1200 26 1016.0 16.6 8.6 245 8.2 Y 4 4 - H U 
1410 20111120:1200 59 1012.0 14.4 5.4 - - N 1 - - - U 
1410 20111120:1200 160 1000.0 13.4 5.4 - - Y 0 - 1 - U 
1410 20111120:1200 326 980.0 - - 240 10.3 N - 1 - H U 
1410 20111120:1200 626 946.0 - - 245 10.3 N - 1 - H U 
1410 20111120:1200 810 925.0 7.0 4.7 - - Y 0 - 0 - U 
1410 20111120:1200 926 912.0 - - 255 9.8 N - 1 - H U 
1410 20111120:1200 1017 902.0 5.2 4.4 - - N 1 - - - U 
1410 20111120:1200 1126 890.0 4.6 -0.4 - - N 1 - - - U 
1410 20111120:1200 1172 885.0 9.2 -20.8 - - N 1 - - - U 
1410 20111120:1200 1226 879.0 - - 235 11.8 N - 1 - H U 
1410 20111120:1200 1323 869.0 8.8 -20.2 - - N 1 - - - U 
1410 20111120:1200 1505 850.0 8.0 -19.0 235 12.9 Y 0 0 0 P U 
1410 20111120:1200 1526 848.0 - - 235 12.9 N - 1 - H U 
1410 20111120:1200 2126 788.0 - - 225 14.4 N - 1 - H U 
1410 20111120:1200 2265 775.0 6.6 -10.4 - - N 1 - - - U 
1410 20111120:1200 2307 771.0 6.6 -7.4 - - N 1 - - - U 
1410 20111120:1200 2426 760.0 - - 240 14.9 N - 1 - H U 
1410 20111120:1200 2479 755.0 5.6 -2.4 - - N 1 - - - U 
1410 20111120:1200 2726 732.0 - - 245 15.4 N - 1 - H U 
1410 20111120:1200 2889 718.0 3.4 -3.6 - - N 1 - - - U 
1410 20111120:1200 3095 700.0 3.6 -5.4 230 15.4 Y 0 0 0 P U 
1410 20111120:1200 3330 680.0 3.2 -8.8 - - N 1 - - - U 
1410 20111120:1200 3906 633.0 -1.3 -11.3 - - N 1 - - - U 
1410 20111120:1200 4123 616.0 -2.5 -21.5 - - N 1 - - - U 
1410 20111120:1200 4226 608.0 - - 205 17.0 N - 1 - H U 
1410 20111120:1200 4526 585.0 - - 200 18.0 N - 1 - H U 
1410 20111120:1200 4956 554.0 -8.3 -13.3 - - N 1 - - - U 
1410 20111120:1200 5069 546.0 -7.5 -16.5 - - N 1 - - - U 
1410 20111120:1200 5126 542.0 - - 225 18.5 N - 1 - H U 
1410 20111120:1200 5749 500.0 -11.7 -21.7 220 22.6 Y 0 0 0 P U 
1410 20111120:1200 6045 481.0 -13.3 -24.3 - - N 1 - - - U 
1410 20111120:1200 6648 444.0 -18.9 -23.9 - - N 1 - - - U 
1410 20111120:1200 7226 411.0 - - 215 28.3 N - 1 - H U 
1410 20111120:1200 7418 400.0 -23.9 -30.9 210 27.8 Y 0 0 0 P U 
1410 20111120:1200 7810 379.0 -26.7 -35.7 - - N 1 - - - U 
1410 20111120:1200 8126 362.0 - - 215 31.9 N - 1 - H U 
1410 20111120:1200 9450 300.0 -40.7 -48.7 205 30.4 Y 0 0 0 P U 
1410 20111120:1200 9926 279.0 - - 200 32.4 N - 1 - H U 
1410 20111120:1200 10226 267.0 - - 200 31.4 N - 1 - H U 
1410 20111120:1200 10306 264.0 -48.5 -55.5 - - N 1 - - - U 
1410 20111120:1200 10526 255.0 - - 195 34.5 N - 1 - H U 
1410 20111120:1200 10662 250.0 -51.3 -61.3 195 37.1 Y 0 0 0 P U 
1410 20111120:1200 10826 244.0 - - 195 40.2 N - 1 - H U 
1410 20111120:1200 10871 242.0 - - 195 40.2 N - 2 - P U 
1410 20111120:1200 11199 230.0 -55.7 -65.7 - - N 1 - - - U 
1410 20111120:1200 11726 212.0 - - 185 38.1 N - 1 - H U 
1410 20111120:1200 11862 207.0 -61.1 - - - N 1 - - - U 
1410 20111120:1200 12075 200.0 -61.9 - 185 32.9 Y 0 0 0 P U 
1410 20111120:1200 12626 183.0 - - 200 24.2 N - 1 - H U 
1410 20111120:1200 12926 174.0 - - 220 27.3 N - 1 - H U 
1410 20111120:1200 13110 169.0 -65.1 - - - N 3 - - - U 
1410 20111120:1200 13526 158.0 - - 210 38.6 N - 1 - H U 
1410 20111120:1200 13841 150.0 -62.9 - 195 29.3 Y 0 1 0 P U 
1410 20111120:1200 14426 137.0 - - 220 14.9 N - 1 - H U 
1410 20111120:1200 14726 130.0 - - 220 19.0 N - 1 - H U 
1410 20111120:1200 14874 127.0 -59.9 -86.9 - - N 1 - - - U 
1410 20111120:1200 15026 124.0 - - 205 12.9 N - 1 - H U 
1410 20111120:1200 15326 118.0 - - 225 12.4 N - 1 - H U 
1410 20111120:1200 15626 112.0 - - 210 16.5 N - 1 - H U 
1410 20111120:1200 15931 107.0 -65.3 - 215 17.5 N 3 1 - H U 
1410 20111120:1200 16226 102.0 - - 215 16.5 N - 1 - H U 
1410 20111120:1200 16283 101.0 -64.7 - - - N 1 - - - U 
1410 20111120:1200 16344 100.0 -64.5 - 215 16.0 Y 0 0 0 P U 
1410 20111120:1200 16526 97.1 - - 205 16.0 N - 1 - H U 
1410 20111120:1200 17126 88.2 - - 210 10.3 N - 1 - H U 
1410 20111120:1200 17353 85.0 -57.9 -89.9 - - N 1 - - - U 
1410 20111120:1200 17426 84.0 - - 190 8.2 N - 1 - H U 
1410 20111120:1200 17726 80.1 - - 130 5.7 N - 1 - H U 
1410 20111120:1200 18571 70.0 -60.3 - 185 1.5 Y 0 0 0 P U 
1410 20111120:1200 18626 69.4 - - 195 1.0 N - 1 - H U 
1410 20111120:1200 18844 67.0 -60.9 - - - N 1 - - - U 
1410 20111120:1200 18926 66.1 - - 155 5.1 N - 1 - H U 
1410 20111120:1200 19131 64.0 -58.1 -89.1 - - N 1 - - - U 
1410 20111120:1200 19226 63.0 - - 115 6.2 N - 1 - H U 
1410 20111120:1200 19526 60.1 - - 135 5.1 N - 1 - H U 
1410 20111120:1200 20126 54.7 - - 120 8.2 N - 1 - H U 
1410 20111120:1200 20426 52.1 - - 130 9.3 N - 1 - H U 
1410 20111120:1200 20566 51.0 -56.9 -88.9 - - N 1 - - - U 
1410 20111120:1200 20691 50.0 -57.1 -89.1 95 11.8 Y 0 0 0 P U 
1410 20111120:1200 20726 49.7 - - 100 12.4 N - 1 - H U 
1410 20111120:1200 21026 47.5 - - 95 8.8 N - 1 - H U 
1410 20111120:1200 21326 45.3 - - 115 9.3 N - 1 - H U 
1410 20111120:1200 22226 39.3 - - 90 16.0 N - 1 - H U 
1410 20111120:1200 22826 35.8 - - 90 10.8 N - 1 - H U 
1410 20111120:1200 23726 31.1 - - 80 12.9 N - 1 - H U 
