Station	Date(NZST)	Height(m)	Pressure(hPa)	Tair(C)	Tdew(C)	Dir(degT)	Speed(m/s)	StdFlag	RsdFlag	WndFlag	IceFlag	TurFlag	Orig
1410	20131124:1200	23126	33.5	-	-	85	5.1	N	-	1	-	H	U
1410	20131124:1200	23726	30.5	-	-	70	4.6	N	-	1	-	H	U
1410	20131124:1200	23828	30	-56.1	-88.1	45	2.1	Y	0	0	0	P	U
1410	20131124:1200	24044	29	-55.9	-85.9	-	-	N	1	-	-	-	U
1410	20131124:1200	24267	28	-56.5	-85.5	-	-	N	1	-	-	-	U
1410	20131124:1200	24326	27.7	-	-	0	0	N	-	1	-	H	U
1410	20131124:1200	26126	21	-	-	140	5.1	N	-	1	-	H	U
1410	20131124:1200	26431	20	-50.9	-84.9	115	6.2	Y	0	1	0	P	U
1410	20131124:1200	27026	18.3	-	-	145	5.7	N	-	1	-	H	U
1410	20131124:1200	28324	15	-46.3	-79.3	-	-	N	1	-	-	-	U
1410	20131125:0000	26	1007	14.4	12.9	275	1.5	Y	4	4	-	H	U
1410	20131125:0000	77	1001	15.8	13.1	-	-	N	1	-	-	-	U
1410	20131125:0000	86	1000	15.8	13.1	-	-	Y	0	-	2	-	U
1410	20131125:0000	326	972	-	-	230	5.7	N	-	1	-	H	U
1410	20131125:0000	565	945	12.6	11.7	-	-	N	1	-	-	-	U
1410	20131125:0000	626	938	-	-	260	8.8	N	-	1	-	H	U
1410	20131125:0000	682	932	15.2	6.2	-	-	N	1	-	-	-	U
1410	20131125:0000	746	925	15.6	2.6	-	-	Y	0	-	0	-	U
1410	20131125:0000	792	920	15.6	0.6	-	-	N	1	-	-	-	U
1410	20131125:0000	926	905	-	-	265	9.3	N	-	1	-	H	U
1410	20131125:0000	1226	874	-	-	260	6.7	N	-	1	-	H	U
1410	20131125:0000	1458	850	11.2	3.2	275	5.1	Y	0	0	0	P	U
1410	20131125:0000	1526	843	-	-	280	5.1	N	-	1	-	H	U
1410	20131125:0000	1687	827	9.8	2.8	-	-	N	1	-	-	-	U
1410	20131125:0000	1737	822	10	-3	-	-	N	1	-	-	-	U
1410	20131125:0000	1826	813	-	-	260	4.1	N	-	1	-	H	U
1410	20131125:0000	2126	784	-	-	280	5.1	N	-	1	-	H	U
1410	20131125:0000	2311	767	8.2	-12.8	-	-	N	1	-	-	-	U
1410	20131125:0000	2695	732	5.2	-7.8	-	-	N	1	-	-	-	U
1410	20131125:0000	2726	729	-	-	270	5.7	N	-	1	-	H	U
1410	20131125:0000	3026	703	-	-	260	6.2	N	-	1	-	H	U
1410	20131125:0000	3060	700	4.4	-16.6	260	6.2	Y	0	0	0	P	U
1410	20131125:0000	3248	684	3.4	-22.6	-	-	N	1	-	-	-	U
1410	20131125:0000	3926	629	-	-	290	6.2	N	-	1	-	H	U
1410	20131125:0000	4141	612	-1.7	-28.7	-	-	N	1	-	-	-	U
1410	20131125:0000	4193	608	-1.7	-30.7	-	-	N	1	-	-	-	U
1410	20131125:0000	4226	605	-	-	320	7.2	N	-	1	-	H	U
1410	20131125:0000	5519	513	-11.9	-41.9	-	-	N	1	-	-	-	U
1410	20131125:0000	5715	500	-12.1	-52.1	270	6.7	Y	0	0	0	P	U
1410	20131125:0000	5726	499	-	-	270	6.7	N	-	1	-	H	U
1410	20131125:0000	5746	498	-12.3	-52.3	-	-	N	1	-	-	-	U
1410	20131125:0000	6026	480	-	-	280	7.2	N	-	1	-	H	U
1410	20131125:0000	6626	443	-	-	250	7.7	N	-	1	-	H	U
1410	20131125:0000	7226	408	-	-	250	7.7	N	-	1	-	H	U
1410	20131125:0000	7380	400	-25.1	-53.1	255	8.2	Y	0	0	0	P	U
1410	20131125:0000	7981	368	-28.9	-53.9	-	-	N	1	-	-	-	U
1410	20131125:0000	8426	346	-	-	260	12.9	N	-	1	-	H	U
1410	20131125:0000	8501	342	-33.3	-52.3	-	-	N	1	-	-	-	U
1410	20131125:0000	8986	319	-37.5	-44.5	-	-	N	1	-	-	-	U
1410	20131125:0000	9294	305	-39.7	-51.7	-	-	N	1	-	-	-	U
1410	20131125:0000	9326	304	-	-	235	16	N	-	1	-	H	U
1410	20131125:0000	9407	300	-40.7	-52.7	235	16	Y	0	0	0	P	U
1410	20131125:0000	9944	277	-45.7	-50.5	-	-	N	1	-	-	-	U
1410	20131125:0000	10114	270	-47.3	-52.3	-	-	N	1	-	-	-	U
1410	20131125:0000	10526	254	-	-	230	18	N	-	1	-	H	U
1410	20131125:0000	10620	250	-50.3	-61.3	235	19.6	Y	0	0	0	P	U
1410	20131125:0000	10672	248	-50.7	-62.7	-	-	N	1	-	-	-	U
1410	20131125:0000	11726	210	-	-	250	24.2	N	-	1	-	H	U
1410	20131125:0000	12037	200	-62.5	-	245	21.6	Y	0	1	0	P	U
1410	20131125:0000	12256	193	-63.7	-	-	-	N	3	-	-	-	U
1410	20131125:0000	12326	191	-	-	260	16	N	-	1	-	H	U
1410	20131125:0000	12626	182	-	-	270	17.5	N	-	1	-	H	U
1410	20131125:0000	13003	171	-61.3	-	-	-	N	1	-	-	-	U
1410	20131125:0000	13226	165	-	-	255	23.2	N	-	1	-	H	U
1410	20131125:0000	13526	157	-	-	260	15.4	N	-	1	-	H	U
1410	20131125:0000	13823	150	-58.1	-83.1	260	20.6	Y	0	1	0	P	U
1410	20131125:0000	13865	149	-57.9	-82.9	-	-	N	1	-	-	-	U
1410	20131125:0000	14426	136	-	-	280	16	N	-	1	-	H	U
1410	20131125:0000	15012	124	-62.1	-	-	-	N	3	-	-	-	U
1410	20131125:0000	15326	118	-	-	275	19	N	-	1	-	H	U
1410	20131125:0000	15626	112	-	-	270	21.6	N	-	1	-	H	U
1410	20131125:0000	15926	107	-	-	265	11.3	N	-	1	-	H	U
1410	20131125:0000	16226	102	-	-	280	13.9	N	-	1	-	H	U
1410	20131125:0000	16344	100	-61.5	-	280	14.4	Y	1	0	0	P	U
1410	20131125:0000	16526	97.1	-	-	275	14.9	N	-	1	-	H	U
1410	20131125:0000	17126	88.1	-	-	280	7.7	N	-	1	-	H	U
1410	20131125:0000	17426	83.9	-	-	315	11.3	N	-	1	-	H	U
1410	20131125:0000	17720	80	-63.9	-	-	-	N	1	-	-	-	U
1410	20131125:0000	17726	79.9	-	-	305	14.4	N	-	1	-	H	U
1410	20131125:0000	18326	72.5	-	-	260	12.4	N	-	1	-	H	U
1410	20131125:0000	18541	70	-62.9	-	260	11.3	Y	0	0	0	P	U
1410	20131125:0000	18626	69	-	-	260	9.8	N	-	1	-	H	U
1410	20131125:0000	18926	65.8	-	-	280	11.3	N	-	1	-	H	U
1410	20131125:0000	19526	59.7	-	-	270	8.8	N	-	1	-	H	U
1410	20131125:0000	19826	56.9	-	-	250	8.2	N	-	1	-	H	U
1410	20131125:0000	20126	54.2	-	-	280	7.2	N	-	1	-	H	U
1410	20131125:0000	20426	51.6	-	-	240	5.1	N	-	1	-	H	U
1410	20131125:0000	20626	50	-60.5	-	275	5.1	Y	0	0	0	P	U
1410	20131125:0000	20726	49.2	-	-	285	6.7	N	-	1	-	H	U
1410	20131125:0000	21626	42.6	-	-	215	7.2	N	-	1	-	H	U
1410	20131125:0000	22226	38.8	-	-	200	6.7	N	-	1	-	H	U
1410	20131125:0000	22526	36.9	-	-	255	6.2	N	-	1	-	H	U
1410	20131125:0000	22826	35.2	-	-	210	5.7	N	-	1	-	H	U
1410	20131125:0000	23126	33.6	-	-	180	5.7	N	-	1	-	H	U
1410	20131125:0000	23426	32	-	-	200	5.1	N	-	1	-	H	U
1410	20131125:0000	23726	30.5	-	-	155	3.6	N	-	1	-	H	U
1410	20131125:0000	23834	30	-57.1	-89.1	155	3.6	Y	0	0	0	P	U
1410	20131125:0000	24991	25	-55.9	-87.9	-	-	N	1	-	-	-	U
1410	20131125:1200	26	1005	20.6	13.6	340	2.1	Y	4	4	-	H	U
1410	20131125:1200	69	1000	19	11	-	-	Y	0	-	1	-	U
1410	20131125:1200	112	995	18.4	11.4	-	-	N	1	-	-	-	U
1410	20131125:1200	326	970	-	-	275	3.6	N	-	1	-	H	U
1410	20131125:1200	626	937	-	-	265	4.1	N	-	1	-	H	U
1410	20131125:1200	669	932	13.6	8.6	-	-	N	1	-	-	-	U
1410	20131125:1200	733	925	13.2	8.2	-	-	Y	0	-	0	-	U
1410	20131125:1200	926	904	-	-	260	5.1	N	-	1	-	H	U
1410	20131125:1200	1363	858	10.2	-0.8	-	-	N	1	-	-	-	U
1410	20131125:1200	1441	850	9.6	-1.4	305	7.2	Y	0	0	0	P	U
1410	20131125:1200	1526	841	-	-	305	7.2	N	-	1	-	H	U
1410	20131125:1200	1618	832	8.2	-2.8	-	-	N	1	-	-	-	U
1410	20131125:1200	1758	818	7.2	2.9	-	-	N	1	-	-	-	U
1410	20131125:1200	1910	803	6.6	-2.4	-	-	N	1	-	-	-	U
1410	20131125:1200	2106	784	5.2	2.9	-	-	N	1	-	-	-	U
1410	20131125:1200	2126	782	-	-	310	8.8	N	-	1	-	H	U
1410	20131125:1200	2349	761	4.4	-0.4	-	-	N	1	-	-	-	U
1410	20131125:1200	2426	754	-	-	320	10.3	N	-	1	-	H	U
1410	20131125:1200	2545	743	6	-20	-	-	N	1	-	-	-	U
1410	20131125:1200	2726	727	-	-	280	8.2	N	-	1	-	H	U
1410	20131125:1200	3030	700	2.4	-28.6	305	9.8	Y	0	0	0	P	U
1410	20131125:1200	3326	675	-	-	325	11.3	N	-	1	-	H	U
1410	20131125:1200	3406	668	-0.3	-20.3	-	-	N	1	-	-	-	U
1410	20131125:1200	3926	626	-	-	290	9.8	N	-	1	-	H	U
1410	20131125:1200	4027	618	-1.7	-46.7	-	-	N	1	-	-	-	U
1410	20131125:1200	4226	602	-	-	295	10.3	N	-	1	-	H	U
1410	20131125:1200	5126	537	-	-	310	13.9	N	-	1	-	H	U
1410	20131125:1200	5680	500	-12.3	-28.3	295	13.4	Y	0	0	0	P	U
1410	20131125:1200	5726	497	-	-	295	13.4	N	-	1	-	H	U
1410	20131125:1200	5803	492	-13.3	-30.3	-	-	N	1	-	-	-	U
1410	20131125:1200	6247	464	-16.5	-21.5	-	-	N	1	-	-	-	U
1410	20131125:1200	6626	441	-	-	300	11.3	N	-	1	-	H	U
1410	20131125:1200	6816	430	-19.9	-30.9	-	-	N	1	-	-	-	U
1410	20131125:1200	6990	420	-21.3	-27.3	-	-	N	1	-	-	-	U
1410	20131125:1200	7226	407	-	-	290	14.9	N	-	1	-	H	U
1410	20131125:1200	7348	400	-24.1	-32.1	290	16	Y	0	0	0	P	U
1410	20131125:1200	7532	390	-25.7	-33.7	-	-	N	1	-	-	-	U
1410	20131125:1200	7569	388	-25.7	-41.7	-	-	N	1	-	-	-	U
1410	20131125:1200	8128	359	-29.9	-37.9	-	-	N	1	-	-	-	U
1410	20131125:1200	8726	330	-	-	275	24.2	N	-	1	-	H	U
1410	20131125:1200	9026	316	-	-	280	21.6	N	-	1	-	H	U
1410	20131125:1200	9268	305	-39.3	-56.3	-	-	N	1	-	-	-	U
1410	20131125:1200	9381	300	-40.3	-57.3	270	21.6	Y	0	0	0	P	U
1410	20131125:1200	9626	289	-	-	270	21.1	N	-	1	-	H	U
1410	20131125:1200	10226	264	-	-	250	28.8	N	-	1	-	H	U
1410	20131125:1200	10314	261	-48.7	-56.7	-	-	N	1	-	-	-	U
1410	20131125:1200	10526	253	-	-	255	34	N	-	1	-	H	U
1410	20131125:1200	10596	250	-50.9	-57.9	255	35.5	Y	0	0	0	P	U
1410	20131125:1200	11440	219	-	-	250	46.8	N	-	2	-	P	U
1410	20131125:1200	11678	211	-60.1	-	-	-	N	1	-	-	-	U
1410	20131125:1200	12011	200	-62.1	-	245	37.1	Y	0	1	0	P	U
1410	20131125:1200	12326	190	-	-	250	24.7	N	-	1	-	H	U
1410	20131125:1200	12458	186	-63.7	-	-	-	N	3	-	-	-	U
1410	20131125:1200	12926	172	-	-	275	19	N	-	1	-	H	U
1410	20131125:1200	13226	164	-	-	290	21.1	N	-	1	-	H	U
1410	20131125:1200	13788	150	-60.7	-	275	29.9	Y	0	0	0	P	U
1410	20131125:1200	13826	149	-	-	280	31.9	N	-	1	-	H	U
1410	20131125:1200	13957	146	-58.5	-83.5	-	-	N	1	-	-	-	U
1410	20131125:1200	14726	129	-	-	275	18.5	N	-	1	-	H	U
1410	20131125:1200	15285	118	-62.1	-	-	-	N	1	-	-	-	U
1410	20131125:1200	15326	117	-	-	290	26.3	N	-	1	-	H	U
1410	20131125:1200	15926	106	-	-	260	19.6	N	-	1	-	H	U
1410	20131125:1200	16226	101	-	-	260	14.4	N	-	1	-	H	U
1410	20131125:1200	16311	100	-61.1	-	260	14.4	Y	1	0	0	P	U
1410	20131125:1200	16526	96.6	-	-	260	10.3	N	-	1	-	H	U
1410	20131125:1200	16826	92	-	-	300	9.8	N	-	1	-	H	U
1410	20131125:1200	16960	90	-64.5	-	-	-	N	3	-	-	-	U
1410	20131125:1200	17028	89	-64.5	-	-	-	N	1	-	-	-	U
1410	20131125:1200	17126	87.6	-	-	290	13.4	N	-	1	-	H	U
1410	20131125:1200	17426	83.4	-	-	280	14.9	N	-	1	-	H	U
1410	20131125:1200	17726	79.4	-	-	270	13.9	N	-	1	-	H	U
1410	20131125:1200	18326	72	-	-	250	5.7	N	-	1	-	H	U
1410	20131125:1200	18502	70	-62.7	-	290	7.2	Y	0	0	0	P	U
1410	20131125:1200	18626	68.6	-	-	285	9.8	N	-	1	-	H	U
1410	20131125:1200	18926	65.4	-	-	265	8.2	N	-	1	-	H	U
1410	20131125:1200	19226	62.3	-	-	270	5.7	N	-	1	-	H	U
1410	20131125:1200	19526	59.3	-	-	290	7.7	N	-	1	-	H	U
1410	20131125:1200	19826	56.5	-	-	300	6.7	N	-	1	-	H	U
1410	20131125:1200	20126	53.9	-	-	290	7.7	N	-	1	-	H	U
1410	20131125:1200	20426	51.3	-	-	255	6.7	N	-	1	-	H	U
1410	20131125:1200	20589	50	-60.3	-	255	6.2	Y	0	0	0	P	U
1410	20131125:1200	21326	44.5	-	-	305	5.7	N	-	1	-	H	U
1410	20131125:1200	21626	42.4	-	-	310	8.2	N	-	1	-	H	U
1410	20131125:1200	21926	40.4	-	-	275	7.7	N	-	1	-	H	U
1410	20131125:1200	22526	36.8	-	-	200	5.1	N	-	1	-	H	U
1410	20131125:1200	23126	33.4	-	-	95	1	N	-	1	-	H	U
1410	20131125:1200	23726	30.4	-	-	210	6.2	N	-	1	-	H	U
1410	20131125:1200	23806	30	-56.1	-86.1	210	6.2	Y	1	0	0	P	U
1410	20131126:0000	26	1002	18.4	14.9	310	1	Y	4	4	-	H	U
1410	20131126:0000	43	1000	18.4	14.7	-	-	Y	0	-	4	-	U
1410	20131126:0000	326	967	-	-	295	5.1	N	-	1	-	H	U
1410	20131126:0000	626	934	-	-	300	7.7	N	-	1	-	H	U
1410	20131126:0000	708	925	14.2	11.5	-	-	Y	0	-	0	-	U
1410	20131126:0000	926	901	-	-	350	5.1	N	-	1	-	H	U
1410	20131126:0000	1226	870	-	-	330	9.3	N	-	1	-	H	U
1410	20131126:0000	1418	850	9.6	8.7	330	9.8	Y	0	0	0	P	U
1410	20131126:0000	1526	839	-	-	325	10.8	N	-	1	-	H	U
1410	20131126:0000	2044	788	5.6	4.5	-	-	N	1	-	-	-	U
1410	20131126:0000	2126	780	-	-	305	12.9	N	-	1	-	H	U
1410	20131126:0000	2159	777	5.8	0.8	-	-	N	1	-	-	-	U
1410	20131126:0000	2340	760	6.2	-2.8	-	-	N	1	-	-	-	U
1410	20131126:0000	2426	752	-	-	310	15.4	N	-	1	-	H	U
1410	20131126:0000	2726	725	-	-	305	11.8	N	-	1	-	H	U
1410	20131126:0000	3008	700	0.2	-3	305	13.9	Y	0	0	0	P	U
1410	20131126:0000	3112	691	-0.7	-3.1	-	-	N	1	-	-	-	U
1410	20131126:0000	3324	673	0	-1.4	-	-	N	1	-	-	-	U
1410	20131126:0000	3626	648	-	-	305	9.8	N	-	1	-	H	U
1410	20131126:0000	3926	623	-	-	325	11.8	N	-	1	-	H	U
1410	20131126:0000	4226	600	-	-	320	18.5	N	-	1	-	H	U
1410	20131126:0000	5126	535	-	-	320	26.3	N	-	1	-	H	U
1410	20131126:0000	5219	529	-10.5	-10.6	-	-	N	1	-	-	-	U
1410	20131126:0000	5426	515	-	-	310	19	N	-	1	-	H	U
1410	20131126:0000	5652	500	-12.9	-13.7	310	19.6	Y	0	0	0	P	U
1410	20131126:0000	5994	478	-14.9	-16.2	-	-	N	1	-	-	-	U
1410	20131126:0000	6326	457	-	-	290	24.2	N	-	1	-	H	U
1410	20131126:0000	6926	422	-	-	305	22.6	N	-	1	-	H	U
1410	20131126:0000	7226	405	-	-	310	23.7	N	-	1	-	H	U
1410	20131126:0000	7319	400	-24.1	-26.1	310	25.7	Y	0	0	0	P	U
1410	20131126:0000	7710	379	-27.1	-29.5	-	-	N	1	-	-	-	U
1410	20131126:0000	8299	349	-31.7	-33.1	-	-	N	1	-	-	-	U
1410	20131126:0000	9058	313	-38.7	-43.7	-	-	N	1	-	-	-	U
1410	20131126:0000	9348	300	-40.7	-45.7	310	30.9	Y	0	0	0	P	U
1410	20131126:0000	9371	299	-40.9	-46.9	-	-	N	1	-	-	-	U
1410	20131126:0000	9626	288	-	-	310	30.9	N	-	1	-	H	U
1410	20131126:0000	9719	284	-43.9	-46.8	-	-	N	1	-	-	-	U
1410	20131126:0000	10231	263	-47.9	-56.9	-	-	N	1	-	-	-	U
1410	20131126:0000	10526	251	-	-	290	38.1	N	-	1	-	H	U
1410	20131126:0000	10564	250	-50.7	-55.7	290	38.6	Y	0	0	0	P	U
1410	20131126:0000	10643	247	-51.3	-55.9	-	-	N	1	-	-	-	U
1410	20131126:0000	11242	225	-56.5	-61.5	-	-	N	1	-	-	-	U
1410	20131126:0000	11678	210	-58.3	-67.3	-	-	N	1	-	-	-	U
1410	20131126:0000	11738	208	-	-	285	42.7	N	-	2	-	P	U
1410	20131126:0000	11985	200	-59.1	-70.1	285	41.2	Y	0	0	0	P	U
1410	20131126:0000	12306	190	-59.9	-72.9	-	-	N	3	-	-	-	U
1410	20131126:0000	12857	174	-59.1	-77.1	-	-	N	1	-	-	-	U
1410	20131126:0000	13526	156	-	-	295	25.7	N	-	1	-	H	U
1410	20131126:0000	13783	150	-61.5	-	300	26.8	Y	0	0	0	P	U
1410	20131126:0000	14426	135	-	-	300	36.5	N	-	1	-	H	U
1410	20131126:0000	15026	123	-	-	275	25.7	N	-	1	-	H	U
1410	20131126:0000	15626	111	-	-	265	17.5	N	-	1	-	H	U
1410	20131126:0000	15926	106	-	-	285	15.4	N	-	1	-	H	U
1410	20131126:0000	16226	101	-	-	290	18.5	N	-	1	-	H	U
1410	20131126:0000	16299	100	-61.3	-	290	18.5	Y	1	0	0	P	U
1410	20131126:0000	16526	96.4	-	-	275	19	N	-	1	-	H	U
1410	20131126:0000	17126	87.5	-	-	300	21.6	N	-	1	-	H	U
1410	20131126:0000	17726	79.3	-	-	270	11.8	N	-	1	-	H	U
1410	20131126:0000	17911	77	-63.9	-	-	-	N	1	-	-	-	U
1410	20131126:0000	18326	72	-	-	290	11.8	N	-	1	-	H	U
1410	20131126:0000	18498	70	-62.3	-	280	13.4	Y	0	0	0	P	U
1410	20131126:0000	18626	68.6	-	-	275	13.4	N	-	1	-	H	U
1410	20131126:0000	18926	65.3	-	-	295	8.2	N	-	1	-	H	U
1410	20131126:0000	19526	59.3	-	-	235	11.3	N	-	1	-	H	U
1410	20131126:0000	20126	53.9	-	-	280	8.2	N	-	1	-	H	U
1410	20131126:0000	20344	52	-60.1	-88.1	-	-	N	1	-	-	-	U
1410	20131126:0000	20426	51.3	-	-	235	5.1	N	-	1	-	H	U
1410	20131126:0000	20588	50	-61.5	-	265	2.6	Y	0	0	0	P	U
1410	20131126:0000	21380	44	-61.7	-	-	-	N	1	-	-	-	U
1410	20131126:0000	21822	41	-57.5	-86.5	-	-	N	1	-	-	-	U
1410	20131126:0000	21926	40.3	-	-	0	0	N	-	1	-	H	U
1410	20131126:0000	22526	36.7	-	-	250	6.2	N	-	1	-	H	U
1410	20131126:0000	22826	35	-	-	240	5.7	N	-	1	-	H	U
1410	20131126:0000	23126	33.4	-	-	235	5.1	N	-	1	-	H	U
1410	20131126:0000	23426	31.8	-	-	210	5.1	N	-	1	-	H	U
1410	20131126:0000	23726	30.3	-	-	195	1.5	N	-	1	-	H	U
1410	20131126:0000	23799	30	-56.9	-86.9	-	-	Y	1	-	0	-	U
1410	20131126:1200	26	1001	20.6	18.9	310	3.6	Y	4	4	-	H	U
1410	20131126:1200	35	1000	20.4	18.5	-	-	Y	0	-	2	-	U
1410	20131126:1200	271	973	17.2	15.3	-	-	N	1	-	-	-	U
1410	20131126:1200	326	967	-	-	320	5.1	N	-	1	-	H	U
1410	20131126:1200	626	933	-	-	330	7.7	N	-	1	-	H	U
1410	20131126:1200	702	925	14.4	12.8	-	-	Y	0	-	0	-	U
1410	20131126:1200	926	901	-	-	300	7.7	N	-	1	-	H	U
1410	20131126:1200	1413	850	9.8	9	300	7.7	Y	0	0	0	P	U
1410	20131126:1200	1452	846	9.6	9.1	-	-	N	1	-	-	-	U
1410	20131126:1200	1526	838	-	-	300	8.2	N	-	1	-	H	U
1410	20131126:1200	1826	809	-	-	290	10.3	N	-	1	-	H	U
1410	20131126:1200	2126	780	-	-	295	11.8	N	-	1	-	H	U
1410	20131126:1200	2296	764	6.8	0.8	-	-	N	1	-	-	-	U
1410	20131126:1200	2426	752	-	-	315	13.4	N	-	1	-	H	U
1410	20131126:1200	2547	741	4.8	2.4	-	-	N	1	-	-	-	U
1410	20131126:1200	2726	725	-	-	305	12.4	N	-	1	-	H	U
1410	20131126:1200	2759	722	4	-6	-	-	N	1	-	-	-	U
1410	20131126:1200	3010	700	2.2	-1.7	320	12.4	Y	0	0	0	P	U
1410	20131126:1200	3026	699	-	-	320	12.4	N	-	1	-	H	U
1410	20131126:1200	3161	687	1.4	-1.6	-	-	N	1	-	-	-	U
1410	20131126:1200	3351	671	0	-6	-	-	N	1	-	-	-	U
1410	20131126:1200	3399	667	0	-12	-	-	N	1	-	-	-	U
1410	20131126:1200	3508	658	0.4	-24.6	-	-	N	1	-	-	-	U
1410	20131126:1200	4226	601	-	-	310	15.4	N	-	1	-	H	U
1410	20131126:1200	4680	567	-9.7	-27.7	-	-	N	1	-	-	-	U
1410	20131126:1200	4776	560	-10.3	-30.3	-	-	N	1	-	-	-	U
1410	20131126:1200	4831	556	-9.1	-46.1	305	18	N	1	1	-	H	U
1410	20131126:1200	5426	515	-	-	320	19	N	-	1	-	H	U
1410	20131126:1200	5509	509	-13.1	-53.1	-	-	N	1	-	-	-	U
1410	20131126:1200	5645	500	-14.3	-50.3	315	18	Y	0	0	0	P	U
1410	20131126:1200	6026	475	-	-	295	21.1	N	-	1	-	H	U
1410	20131126:1200	7226	404	-	-	310	33.5	N	-	1	-	H	U
1410	20131126:1200	7297	400	-26.7	-41.7	310	32.9	Y	0	0	0	P	U
1410	20131126:1200	7702	378	-30.5	-42.5	-	-	N	1	-	-	-	U
1410	20131126:1200	8145	355	-33.7	-58.7	-	-	N	1	-	-	-	U
1410	20131126:1200	9026	312	-	-	305	35.5	N	-	1	-	H	U
1410	20131126:1200	9102	309	-41.9	-55.9	-	-	N	1	-	-	-	U
1410	20131126:1200	9302	300	-43.1	-57.1	300	37.1	Y	0	0	0	P	U
1410	20131126:1200	9926	273	-	-	295	45.3	N	-	1	-	H	U
1410	20131126:1200	10508	250	-51.9	-68.9	300	43.8	Y	0	0	0	P	U
1410	20131126:1200	10526	249	-	-	300	43.8	N	-	1	-	H	U
1410	20131126:1200	10879	236	-54.7	-70.7	-	-	N	1	-	-	-	U
1410	20131126:1200	11042	230	-	-	300	47.4	N	-	2	-	P	U
1410	20131126:1200	11126	227	-	-	300	47.4	N	-	1	-	H	U
1410	20131126:1200	11897	201	-58.7	-74.7	-	-	N	3	-	-	-	U
1410	20131126:1200	11928	200	-58.7	-74.7	295	42.7	Y	0	0	0	P	U
1410	20131126:1200	12733	176	-57.7	-80.7	-	-	N	1	-	-	-	U
1410	20131126:1200	13226	163	-	-	290	34	N	-	1	-	H	U
1410	20131126:1200	13739	150	-59.1	-86.1	295	26.8	Y	0	0	0	P	U
1410	20131126:1200	14126	141	-	-	305	26.3	N	-	1	-	H	U
1410	20131126:1200	15026	122	-	-	300	26.8	N	-	1	-	H	U
1410	20131126:1200	15088	121	-58.7	-86.7	-	-	N	1	-	-	-	U
1410	20131126:1200	15326	116	-	-	280	26.3	N	-	1	-	H	U
1410	20131126:1200	15913	106	-62.1	-	315	21.6	N	1	1	-	H	U
1410	20131126:1200	16226	101	-	-	305	25.2	N	-	1	-	H	U
1410	20131126:1200	16275	100	-60.1	-87.1	305	25.2	Y	1	0	0	P	U
1410	20131126:1200	16529	96	-61.7	-	305	26.8	N	1	1	-	H	U
1410	20131126:1200	16826	91.5	-	-	295	21.1	N	-	1	-	H	U
1410	20131126:1200	17072	88	-58.7	-86.7	-	-	N	1	-	-	-	U
1410	20131126:1200	17126	87.2	-	-	270	14.9	N	-	1	-	H	U
1410	20131126:1200	17426	83.1	-	-	265	9.3	N	-	1	-	H	U
1410	20131126:1200	17726	79.2	-	-	315	6.2	N	-	1	-	H	U
1410	20131126:1200	17903	77	-62.7	-	-	-	N	1	-	-	-	U
1410	20131126:1200	18026	75.5	-	-	285	16.5	N	-	1	-	H	U
1410	20131126:1200	18326	71.9	-	-	265	13.4	N	-	1	-	H	U
1410	20131126:1200	18493	70	-60.9	-	265	10.3	Y	0	0	0	P	U
1410	20131126:1200	18626	68.5	-	-	290	7.7	N	-	1	-	H	U
1410	20131126:1200	18926	65.3	-	-	315	11.8	N	-	1	-	H	U
1410	20131126:1200	19526	59.3	-	-	290	14.9	N	-	1	-	H	U
1410	20131126:1200	19826	56.5	-	-	260	10.3	N	-	1	-	H	U
1410	20131126:1200	20126	53.9	-	-	295	8.2	N	-	1	-	H	U
1410	20131126:1200	20426	51.3	-	-	280	7.2	N	-	1	-	H	U
1410	20131126:1200	20589	50	-60.3	-	255	6.7	Y	0	0	0	P	U
1410	20131126:1200	20726	48.9	-	-	235	6.7	N	-	1	-	H	U
1410	20131126:1200	21026	46.6	-	-	260	6.7	N	-	1	-	H	U
1410	20131126:1200	21326	44.4	-	-	305	2.1	N	-	1	-	H	U
1410	20131126:1200	22145	39	-58.5	-87.5	-	-	N	1	-	-	-	U
1410	20131126:1200	22475	37	-60.1	-	-	-	N	1	-	-	-	U
1410	20131126:1200	22526	36.7	-	-	250	5.1	N	-	1	-	H	U
1410	20131126:1200	23198	33	-54.9	-84.9	-	-	N	1	-	-	-	U
1410	20131126:1200	23596	31	-57.1	-87.1	-	-	N	1	-	-	-	U
1410	20131126:1200	23726	30.3	-	-	285	0.5	N	-	1	-	H	U
1410	20131127:0000	26	1004	16.6	15.1	175	1	Y	4	4	-	H	U
1410	20131127:0000	60	1000	17.2	15.6	-	-	Y	0	-	3	-	U
1410	20131127:0000	77	998	17.6	15.9	-	-	N	1	-	-	-	U
1410	20131127:0000	326	969	-	-	275	5.1	N	-	1	-	H	U
1410	20131127:0000	626	936	-	-	270	5.1	N	-	1	-	H	U
1410	20131127:0000	724	925	13.8	10.9	-	-	Y	0	-	0	-	U
1410	20131127:0000	926	903	-	-	275	6.7	N	-	1	-	H	U
1410	20131127:0000	1086	886	11.4	7.7	-	-	N	1	-	-	-	U
1410	20131127:0000	1191	875	11.8	2.8	-	-	N	1	-	-	-	U
1410	20131127:0000	1226	871	-	-	310	10.3	N	-	1	-	H	U
1410	20131127:0000	1433	850	10.4	-0.6	310	11.3	Y	0	0	0	P	U
