Station information:
Name	Agent Number	Network Number	Latitude (dec.deg)	Longitude (dec.deg)	Height (m)	Posn_Precision	Observing Authority
Auckland, Mangere Ews	22719	C64972	-36.96177	174.77642	5	H	Niwa
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Surface Wind: Hourly
Station	Date(NZST)	Dir(DegT)	Speed(m/s)	Dir StdDev	Spd StdDev	Period(Hrs)	Freq
22719	2012	Aug	06	00	126	0.6	43.0	0.5	1	H
22719	2012	Aug	06	01	131	0.9	25.0	0.3	1	H
22719	2012	Aug	06	02	164	0.8	26.0	0.3	1	H
22719	2012	Aug	06	03	149	0.6	6.0	0.4	1	H
22719	2012	Aug	06	04	154	0.3	0.0	0.3	1	H
22719	2012	Aug	06	05	77	0.9	25.0	0.3	1	H
22719	2012	Aug	06	06	71	0.3	1.0	0.3	1	H
22719	2012	Aug	06	07	360	0.9	29.0	0.5	1	H
22719	2012	Aug	06	08	100	1.4	16.0	0.3	1	H
22719	2012	Aug	06	09	78	0.7	16.0	0.3	1	H
22719	2012	Aug	06	10	306	0.6	47.0	0.4	1	H
22719	2012	Aug	06	11	273	2.5	13.0	1.0	1	H
22719	2012	Aug	06	12	265	3.4	13.0	1.0	1	H
22719	2012	Aug	06	13	239	6.1	10.0	0.8	1	H
22719	2012	Aug	06	14	243	7.0	11.0	1.2	1	H
22719	2012	Aug	06	15	239	7.8	5.0	0.7	1	H
22719	2012	Aug	06	16	238	6.6	6.0	0.9	1	H
22719	2012	Aug	06	17	247	5.6	7.0	0.8	1	H
22719	2012	Aug	06	18	252	4.5	7.0	0.8	1	H
22719	2012	Aug	06	19	278	2.4	20.0	0.5	1	H
22719	2012	Aug	06	20	288	2.5	8.0	0.3	1	H
22719	2012	Aug	06	21	306	3.0	10.0	0.6	1	H
22719	2012	Aug	06	22	342	2.2	16.0	0.5	1	H
22719	2012	Aug	06	23	343	1.7	21.0	0.8	1	H
