"","station","date","wd","ws","sd_wd","sd_ws","period","freq"
"1089",22719,2015-12-16 12:00:00,239,7.1,11,1.3,1,"H"
"1090",22719,2015-12-16 13:00:00,242,7,16,1.2,1,"H"
"1091",22719,2015-12-16 14:00:00,266,7.6,15,1.3,1,"H"
"1092",22719,2015-12-16 15:00:00,266,7.7,13,1.3,1,"H"
"1093",22719,2015-12-16 16:00:00,244,9,10,1.3,1,"H"
"1094",22719,2015-12-16 17:00:00,220,6.8,10,1.1,1,"H"
"1095",22719,2015-12-16 18:00:00,220,5.8,9,0.8,1,"H"
"1096",22719,2015-12-16 19:00:00,219,5.6,10,0.9,1,"H"
"1097",22719,2015-12-16 20:00:00,231,7.1,8,1.2,1,"H"
"1098",22719,2015-12-16 21:00:00,226,4.5,11,1.4,1,"H"
"1099",22719,2015-12-16 22:00:00,215,5.8,10,1.2,1,"H"
"1100",22719,2015-12-16 23:00:00,222,6.3,7,1,1,"H"
"1101",22719,2015-12-17 00:00:00,221,6,7,0.7,1,"H"
"1102",22719,2015-12-17 01:00:00,223,6.5,8,0.9,1,"H"
"1103",22719,2015-12-17 02:00:00,228,7.2,10,0.9,1,"H"
"1104",22719,2015-12-17 03:00:00,229,6.6,10,1.2,1,"H"
"1105",22719,2015-12-17 04:00:00,238,6.8,11,1.1,1,"H"
"1106",22719,2015-12-17 05:00:00,244,5.2,25,1.4,1,"H"
"1107",22719,2015-12-17 06:00:00,198,3.2,16,1,1,"H"
"1108",22719,2015-12-17 07:00:00,274,3.9,37,1.2,1,"H"
"1109",22719,2015-12-17 08:00:00,265,4.9,20,1.5,1,"H"
"1110",22719,2015-12-17 09:00:00,255,4.7,19,2.3,1,"H"
"1111",22719,2015-12-17 10:00:00,232,6.4,16,1.5,1,"H"
"1112",22719,2015-12-17 11:00:00,234,6.9,13,1.5,1,"H"
"1113",22719,2015-12-17 12:00:00,244,7.3,12,1.3,1,"H"
"1114",22719,2015-12-17 13:00:00,250,6.8,13,1,1,"H"
"1115",22719,2015-12-17 14:00:00,241,7.5,10,1,1,"H"
"1116",22719,2015-12-17 15:00:00,238,7.8,10,0.9,1,"H"
"1117",22719,2015-12-17 16:00:00,233,8.4,8,0.8,1,"H"
"1118",22719,2015-12-17 17:00:00,241,6.4,13,1.3,1,"H"
"1119",22719,2015-12-17 18:00:00,246,6.2,13,1.5,1,"H"
"1120",22719,2015-12-17 19:00:00,252,5.6,9,1.2,1,"H"
"1121",22719,2015-12-17 20:00:00,264,4.3,12,0.7,1,"H"
"1122",22719,2015-12-17 21:00:00,274,3.8,10,0.9,1,"H"
"1123",22719,2015-12-17 22:00:00,284,1.5,14,0.6,1,"H"
"1124",22719,2015-12-17 23:00:00,307,1.1,15,0.3,1,"H"
"1125",22719,2015-12-18 00:00:00,287,3.1,44,2.1,1,"H"
"1126",22719,2015-12-18 01:00:00,208,3.6,14,1.2,1,"H"
"1127",22719,2015-12-18 02:00:00,218,1,9,0.7,1,"H"
"1128",22719,2015-12-18 03:00:00,195,1.4,23,0.5,1,"H"
"1129",22719,2015-12-18 04:00:00,149,2.2,22,0.9,1,"H"
"1130",22719,2015-12-18 05:00:00,137,2.8,12,0.6,1,"H"
"1131",22719,2015-12-18 06:00:00,159,2.5,24,1.1,1,"H"
"1132",22719,2015-12-18 07:00:00,153,3.4,22,1.2,1,"H"
"1133",22719,2015-12-18 08:00:00,155,3.4,25,1.4,1,"H"
"1134",22719,2015-12-18 09:00:00,155,3.8,26,1.2,1,"H"
"1135",22719,2015-12-18 10:00:00,193,4.2,23,1.8,1,"H"
"1136",22719,2015-12-18 11:00:00,207,5,24,1.5,1,"H"
"1137",22719,2015-12-18 12:00:00,213,7,14,1.8,1,"H"
"1138",22719,2015-12-18 13:00:00,222,9.7,11,1.5,1,"H"
"1139",22719,2015-12-18 14:00:00,217,9.4,12,1.8,1,"H"
"1140",22719,2015-12-18 15:00:00,212,9,13,2.2,1,"H"
"1141",22719,2015-12-18 16:00:00,210,9.9,13,2.3,1,"H"
"1142",22719,2015-12-18 17:00:00,212,9.5,12,2.2,1,"H"
"1143",22719,2015-12-18 18:00:00,206,8.1,14,2.2,1,"H"
"1144",22719,2015-12-18 19:00:00,205,7.2,14,1.9,1,"H"
"1145",22719,2015-12-18 20:00:00,209,7.4,12,1.8,1,"H"
"1146",22719,2015-12-18 21:00:00,212,6.7,11,1.5,1,"H"
"1147",22719,2015-12-18 22:00:00,212,7,10,1.5,1,"H"
"1148",22719,2015-12-18 23:00:00,212,6.4,11,1.3,1,"H"
"1149",22719,2015-12-19 00:00:00,206,5,13,1.3,1,"H"
"1150",22719,2015-12-19 01:00:00,207,6.3,13,1.6,1,"H"
"1151",22719,2015-12-19 02:00:00,207,6,13,1.5,1,"H"
"1152",22719,2015-12-19 03:00:00,205,6.2,13,1.6,1,"H"
"1153",22719,2015-12-19 04:00:00,208,7.1,12,1.6,1,"H"
"1154",22719,2015-12-19 05:00:00,208,6,12,1.4,1,"H"
"1155",22719,2015-12-19 06:00:00,210,5.7,11,1.2,1,"H"
"1156",22719,2015-12-19 07:00:00,220,8.5,9,1.5,1,"H"
"1157",22719,2015-12-19 08:00:00,216,8.8,11,1.7,1,"H"
"1158",22719,2015-12-19 09:00:00,219,8.8,10,1.6,1,"H"
"1159",22719,2015-12-19 10:00:00,216,9.1,11,1.8,1,"H"
"1160",22719,2015-12-19 11:00:00,219,10.4,10,1.8,1,"H"
"1161",22719,2015-12-19 12:00:00,215,9.6,12,1.8,1,"H"
"1162",22719,2015-12-19 13:00:00,218,10.1,11,1.7,1,"H"
"1163",22719,2015-12-19 14:00:00,223,10.9,10,1.4,1,"H"
"1164",22719,2015-12-19 15:00:00,234,11,8,1.1,1,"H"
"1165",22719,2015-12-19 16:00:00,237,12.3,7,1.1,1,"H"
"1166",22719,2015-12-19 17:00:00,236,10.6,9,1.1,1,"H"
"1167",22719,2015-12-19 18:00:00,224,9.9,10,1.5,1,"H"
"1168",22719,2015-12-19 19:00:00,215,7.1,11,1.5,1,"H"
"1169",22719,2015-12-19 20:00:00,225,6.3,9,1,1,"H"
"1170",22719,2015-12-19 21:00:00,229,7.9,8,1.1,1,"H"
"1171",22719,2015-12-19 22:00:00,226,5.3,8,1,1,"H"
"1172",22719,2015-12-19 23:00:00,228,4.6,9,1.2,1,"H"
"1173",22719,2015-12-20 00:00:00,230,3.5,8,1.3,1,"H"
"1174",22719,2015-12-20 01:00:00,235,3.4,10,0.9,1,"H"
"1175",22719,2015-12-20 02:00:00,217,2.8,9,0.5,1,"H"
"1176",22719,2015-12-20 03:00:00,224,3.7,9,1.3,1,"H"
"1177",22719,2015-12-20 04:00:00,232,5.2,7,0.6,1,"H"
"1178",22719,2015-12-20 05:00:00,228,5.6,9,1,1,"H"
"1179",22719,2015-12-20 06:00:00,228,6,9,1.1,1,"H"
"1180",22719,2015-12-20 07:00:00,234,6.4,7,0.7,1,"H"
"1181",22719,2015-12-20 08:00:00,225,6.5,9,1.1,1,"H"
"1182",22719,2015-12-20 09:00:00,222,6.6,11,1.2,1,"H"
"1183",22719,2015-12-20 10:00:00,232,7.6,13,1,1,"H"
"1184",22719,2015-12-20 11:00:00,221,7.4,13,1.6,1,"H"
"1185",22719,2015-12-20 12:00:00,221,7.3,14,1.5,1,"H"
"1186",22719,2015-12-20 13:00:00,223,8.9,13,1.4,1,"H"
"1187",22719,2015-12-20 14:00:00,220,9,11,1.7,1,"H"
"1188",22719,2015-12-20 15:00:00,220,10,11,1.6,1,"H"
"1189",22719,2015-12-20 16:00:00,224,9.3,11,1.3,1,"H"
"1190",22719,2015-12-20 17:00:00,230,9,10,1,1,"H"
"1191",22719,2015-12-20 18:00:00,224,8.7,10,1.2,1,"H"
"1192",22719,2015-12-20 19:00:00,225,8.9,8,1.2,1,"H"
"1193",22719,2015-12-20 20:00:00,221,6.7,9,1.4,1,"H"
"1194",22719,2015-12-20 21:00:00,217,5.4,8,0.9,1,"H"
"1195",22719,2015-12-20 22:00:00,220,5.1,8,0.7,1,"H"
"1196",22719,2015-12-20 23:00:00,220,4.8,7,0.7,1,"H"
"1197",22719,2015-12-21 00:00:00,223,6.1,6,0.8,1,"H"
"1198",22719,2015-12-21 01:00:00,227,6.2,6,0.9,1,"H"
"1199",22719,2015-12-21 02:00:00,229,6.3,7,0.9,1,"H"
"1200",22719,2015-12-21 03:00:00,223,5.6,7,0.8,1,"H"
"1201",22719,2015-12-21 04:00:00,223,5.5,6,0.7,1,"H"
"1202",22719,2015-12-21 05:00:00,231,6.3,7,1.2,1,"H"
"1203",22719,2015-12-21 06:00:00,224,5.8,7,0.8,1,"H"
"1204",22719,2015-12-21 07:00:00,230,6.7,8,0.9,1,"H"
"1205",22719,2015-12-21 08:00:00,234,7,7,0.8,1,"H"
"1206",22719,2015-12-21 09:00:00,238,6.8,10,0.8,1,"H"
"1207",22719,2015-12-21 10:00:00,244,8.4,9,1,1,"H"
"1208",22719,2015-12-21 11:00:00,241,9.4,7,0.9,1,"H"
"1209",22719,2015-12-21 12:00:00,244,10,9,1.3,1,"H"
"1210",22719,2015-12-21 13:00:00,248,9.8,11,1.2,1,"H"
"1211",22719,2015-12-21 14:00:00,247,9.5,11,1.2,1,"H"
"1212",22719,2015-12-21 15:00:00,241,9.7,9,1.2,1,"H"
"1213",22719,2015-12-21 16:00:00,241,9.3,9,1.1,1,"H"
"1214",22719,2015-12-21 17:00:00,235,9.2,9,0.9,1,"H"
"1215",22719,2015-12-21 18:00:00,236,9.2,8,0.9,1,"H"
"1216",22719,2015-12-21 19:00:00,226,8.1,10,1.1,1,"H"
"1217",22719,2015-12-21 20:00:00,220,7.6,9,1.2,1,"H"
"1218",22719,2015-12-21 21:00:00,219,6.6,9,1.1,1,"H"
"1219",22719,2015-12-21 22:00:00,226,6.8,10,1.3,1,"H"
"1220",22719,2015-12-21 23:00:00,224,4.5,9,1,1,"H"
"1221",22719,2015-12-22 00:00:00,224,4.3,9,0.8,1,"H"
"1222",22719,2015-12-22 01:00:00,226,5,7,0.8,1,"H"
"1223",22719,2015-12-22 02:00:00,225,5,8,1,1,"H"
"1224",22719,2015-12-22 03:00:00,223,6.7,9,1.5,1,"H"
"1225",22719,2015-12-22 04:00:00,230,6.8,9,0.9,1,"H"
"1226",22719,2015-12-22 05:00:00,222,6.4,8,1.1,1,"H"
"1227",22719,2015-12-22 06:00:00,223,6.7,8,1.2,1,"H"
"1228",22719,2015-12-22 07:00:00,228,7.6,8,0.9,1,"H"
"1229",22719,2015-12-22 08:00:00,232,8.6,8,1,1,"H"
"1230",22719,2015-12-22 09:00:00,237,8.1,10,0.9,1,"H"
"1231",22719,2015-12-22 10:00:00,240,8.5,9,0.9,1,"H"
"1232",22719,2015-12-22 11:00:00,246,8.4,11,1,1,"H"
"1233",22719,2015-12-22 12:00:00,248,9,11,1.2,1,"H"
"1234",22719,2015-12-22 13:00:00,245,8.6,11,1.1,1,"H"
"1235",22719,2015-12-22 14:00:00,244,9.4,10,1.5,1,"H"
"1236",22719,2015-12-22 15:00:00,239,11.5,7,1.3,1,"H"
"1237",22719,2015-12-22 16:00:00,238,13,6,1,1,"H"
"1238",22719,2015-12-22 17:00:00,242,11.8,7,1.6,1,"H"
"1239",22719,2015-12-22 18:00:00,239,10.6,6,0.9,1,"H"
"1240",22719,2015-12-22 19:00:00,243,8.8,8,1.5,1,"H"
"1241",22719,2015-12-22 20:00:00,248,5.6,10,1,1,"H"
"1242",22719,2015-12-22 21:00:00,254,5.4,9,0.9,1,"H"
"1243",22719,2015-12-22 22:00:00,265,4.2,14,0.9,1,"H"
"1244",22719,2015-12-22 23:00:00,264,5.4,12,0.9,1,"H"
"1245",22719,2015-12-23 00:00:00,261,5.1,9,1.1,1,"H"
"1246",22719,2015-12-23 01:00:00,251,4.8,26,1.1,1,"H"
"1247",22719,2015-12-23 02:00:00,202,5,14,1.8,1,"H"
"1248",22719,2015-12-23 03:00:00,206,4.4,13,1.1,1,"H"
"1249",22719,2015-12-23 04:00:00,206,4.8,12,1.1,1,"H"
"1250",22719,2015-12-23 05:00:00,208,4,12,1,1,"H"
"1251",22719,2015-12-23 06:00:00,212,4.3,12,1,1,"H"
"1252",22719,2015-12-23 07:00:00,208,4.5,14,1.4,1,"H"
"1253",22719,2015-12-23 08:00:00,208,4.8,14,1.3,1,"H"
"1254",22719,2015-12-23 09:00:00,221,4.9,20,1.2,1,"H"
"1255",22719,2015-12-23 10:00:00,240,4.8,11,0.9,1,"H"
"1256",22719,2015-12-23 11:00:00,239,4.6,13,0.9,1,"H"
"1257",22719,2015-12-23 12:00:00,234,4.5,12,0.9,1,"H"
"1258",22719,2015-12-23 13:00:00,240,5.7,11,1,1,"H"
"1259",22719,2015-12-23 14:00:00,236,6.4,10,1,1,"H"
"1260",22719,2015-12-23 15:00:00,239,5.7,13,1,1,"H"
"1261",22719,2015-12-23 16:00:00,236,4.3,17,0.9,1,"H"
"1262",22719,2015-12-23 17:00:00,294,4.1,78,2.1,1,"H"
"1263",22719,2015-12-23 18:00:00,56,6.9,13,1.3,1,"H"
"1264",22719,2015-12-23 19:00:00,45,7.5,14,1.3,1,"H"
"1265",22719,2015-12-23 20:00:00,48,6.3,13,1.4,1,"H"
"1266",22719,2015-12-23 21:00:00,59,4.4,13,1,1,"H"
"1267",22719,2015-12-23 22:00:00,52,4.3,15,1,1,"H"
"1268",22719,2015-12-23 23:00:00,60,5.1,14,1.1,1,"H"
"1269",22719,2015-12-24 00:00:00,64,5.8,14,1.5,1,"H"
"1270",22719,2015-12-24 01:00:00,64,5.9,15,1.4,1,"H"
"1271",22719,2015-12-24 02:00:00,61,5.7,13,1.3,1,"H"
"1272",22719,2015-12-24 03:00:00,61,5.8,12,1.1,1,"H"
"1273",22719,2015-12-24 04:00:00,56,5.5,12,1.2,1,"H"
"1274",22719,2015-12-24 05:00:00,57,4.7,12,1,1,"H"
"1275",22719,2015-12-24 06:00:00,57,4.6,13,0.9,1,"H"
"1276",22719,2015-12-24 07:00:00,58,5.2,14,1.2,1,"H"
"1277",22719,2015-12-24 08:00:00,61,6.3,13,1.4,1,"H"
"1278",22719,2015-12-24 09:00:00,58,6.4,13,1.3,1,"H"
"1279",22719,2015-12-24 10:00:00,59,6.1,16,1.3,1,"H"
"1280",22719,2015-12-24 11:00:00,56,7,14,1.4,1,"H"
"1281",22719,2015-12-24 12:00:00,57,6.7,13,1.3,1,"H"
"1282",22719,2015-12-24 13:00:00,59,6.4,14,1.4,1,"H"
"1283",22719,2015-12-24 14:00:00,55,5.6,14,1.3,1,"H"
"1284",22719,2015-12-24 15:00:00,65,3.4,18,1,1,"H"
"1285",22719,2015-12-24 16:00:00,67,2.7,24,1,1,"H"
"1286",22719,2015-12-24 17:00:00,73,2.8,21,0.9,1,"H"
"1287",22719,2015-12-24 18:00:00,130,2,57,1.4,1,"H"
"1288",22719,2015-12-24 19:00:00,234,8.4,7,0.8,1,"H"
"1289",22719,2015-12-24 20:00:00,217,5.3,12,1.8,1,"H"
"1290",22719,2015-12-24 21:00:00,224,5.5,8,0.9,1,"H"
"1291",22719,2015-12-24 22:00:00,217,4.9,11,1.2,1,"H"
"1292",22719,2015-12-24 23:00:00,216,5.3,10,1.2,1,"H"
"1293",22719,2015-12-25 00:00:00,220,6.5,9,1.2,1,"H"
"1294",22719,2015-12-25 01:00:00,206,4.5,13,1.1,1,"H"
"1295",22719,2015-12-25 02:00:00,210,3.7,11,0.9,1,"H"
"1296",22719,2015-12-25 03:00:00,214,5.5,13,1.4,1,"H"
"1297",22719,2015-12-25 04:00:00,218,7.1,12,2,1,"H"
"1298",22719,2015-12-25 05:00:00,215,5.2,12,1.2,1,"H"
"1299",22719,2015-12-25 06:00:00,216,5,11,1.3,1,"H"
"1300",22719,2015-12-25 07:00:00,216,6.5,11,2.1,1,"H"
"1301",22719,2015-12-25 08:00:00,210,6.1,12,1.4,1,"H"
"1302",22719,2015-12-25 09:00:00,206,5.5,15,1.4,1,"H"
"1303",22719,2015-12-25 10:00:00,207,5.6,15,1.6,1,"H"
"1304",22719,2015-12-25 11:00:00,206,5.8,15,1.5,1,"H"
"1305",22719,2015-12-25 12:00:00,214,7.5,11,1.6,1,"H"
"1306",22719,2015-12-25 13:00:00,212,7.2,14,1.9,1,"H"
"1307",22719,2015-12-25 14:00:00,212,7.3,12,1.7,1,"H"
"1308",22719,2015-12-25 15:00:00,212,7.5,14,1.7,1,"H"
"1309",22719,2015-12-25 16:00:00,218,7.7,11,1.4,1,"H"
"1310",22719,2015-12-25 17:00:00,218,6.9,12,1.3,1,"H"
"1311",22719,2015-12-25 18:00:00,220,7.3,11,1.3,1,"H"
"1312",22719,2015-12-25 19:00:00,219,6.8,9,1.2,1,"H"
"1313",22719,2015-12-25 20:00:00,215,5.6,10,1.1,1,"H"
"1314",22719,2015-12-25 21:00:00,208,3.9,11,1,1,"H"
"1315",22719,2015-12-25 22:00:00,207,3.3,10,0.9,1,"H"
"1316",22719,2015-12-25 23:00:00,203,2.6,13,0.7,1,"H"
"1317",22719,2015-12-26 00:00:00,202,2.2,13,0.6,1,"H"
"1318",22719,2015-12-26 01:00:00,196,1.9,17,0.8,1,"H"
"1319",22719,2015-12-26 02:00:00,195,1.9,13,0.5,1,"H"
"1320",22719,2015-12-26 03:00:00,188,1.5,21,0.7,1,"H"
"1321",22719,2015-12-26 04:00:00,144,0.9,30,0.4,1,"H"
"1322",22719,2015-12-26 05:00:00,357,0.6,59,0.4,1,"H"
"1323",22719,2015-12-26 06:00:00,273,0.5,36,0.4,1,"H"
"1324",22719,2015-12-26 07:00:00,204,1.6,21,0.5,1,"H"
"1325",22719,2015-12-26 08:00:00,223,1.7,25,0.4,1,"H"
"1326",22719,2015-12-26 09:00:00,259,2,18,0.5,1,"H"
"1327",22719,2015-12-26 10:00:00,251,2.3,14,0.4,1,"H"
"1328",22719,2015-12-26 11:00:00,242,3.4,10,0.6,1,"H"
"1329",22719,2015-12-26 12:00:00,247,2.8,15,0.8,1,"H"
"1330",22719,2015-12-26 13:00:00,240,4.3,16,1.1,1,"H"
"1331",22719,2015-12-26 14:00:00,236,3.7,11,0.8,1,"H"
"1332",22719,2015-12-26 15:00:00,237,4.9,9,1.1,1,"H"
"1333",22719,2015-12-26 16:00:00,240,6.2,9,1,1,"H"
"1334",22719,2015-12-26 17:00:00,238,7,8,0.7,1,"H"
"1335",22719,2015-12-26 18:00:00,220,6,17,1.3,1,"H"
"1336",22719,2015-12-26 19:00:00,216,5,10,0.9,1,"H"
"1337",22719,2015-12-26 20:00:00,219,3.4,7,1,1,"H"
"1338",22719,2015-12-26 21:00:00,218,2.5,7,0.4,1,"H"
"1339",22719,2015-12-26 22:00:00,217,2.5,7,0.4,1,"H"
"1340",22719,2015-12-26 23:00:00,234,2.4,17,0.6,1,"H"
"1341",22719,2015-12-27 00:00:00,247,1.9,21,0.7,1,"H"
"1342",22719,2015-12-27 01:00:00,253,2.7,11,0.5,1,"H"
"1343",22719,2015-12-27 02:00:00,235,3,17,0.7,1,"H"
"1344",22719,2015-12-27 03:00:00,221,2.7,17,0.5,1,"H"
"1345",22719,2015-12-27 04:00:00,217,2.6,9,0.5,1,"H"
"1346",22719,2015-12-27 05:00:00,213,2.4,7,0.4,1,"H"
"1347",22719,2015-12-27 06:00:00,201,2,19,0.6,1,"H"
"1348",22719,2015-12-27 07:00:00,156,2,23,0.7,1,"H"
"1349",22719,2015-12-27 08:00:00,153,2.4,25,0.8,1,"H"
"1350",22719,2015-12-27 09:00:00,192,2.4,35,0.9,1,"H"
"1351",22719,2015-12-27 10:00:00,248,2.7,18,0.7,1,"H"
"1352",22719,2015-12-27 11:00:00,251,2.9,13,0.6,1,"H"
"1353",22719,2015-12-27 12:00:00,269,2.7,17,0.6,1,"H"
"1354",22719,2015-12-27 13:00:00,240,5.4,7,0.8,1,"H"
"1355",22719,2015-12-27 14:00:00,237,8,6,0.6,1,"H"
"1356",22719,2015-12-27 15:00:00,240,8.8,7,0.9,1,"H"
"1357",22719,2015-12-27 16:00:00,243,8.6,9,0.9,1,"H"
"1358",22719,2015-12-27 17:00:00,235,7.6,11,1.1,1,"H"
"1359",22719,2015-12-27 18:00:00,222,6.9,13,1.4,1,"H"
"1360",22719,2015-12-27 19:00:00,241,5.1,11,0.7,1,"H"
"1361",22719,2015-12-27 20:00:00,246,3.1,9,0.5,1,"H"
"1362",22719,2015-12-27 21:00:00,247,3.6,7,0.6,1,"H"
"1363",22719,2015-12-27 22:00:00,241,2.2,19,0.6,1,"H"
"1364",22719,2015-12-27 23:00:00,222,2.4,18,0.7,1,"H"
"1365",22719,2015-12-28 00:00:00,288,1.6,49,0.7,1,"H"
"1366",22719,2015-12-28 01:00:00,71,0.7,13,0.3,1,"H"
"1367",22719,2015-12-28 02:00:00,29,0.6,39,0.2,1,"H"
"1368",22719,2015-12-28 03:00:00,15,0.7,36,0.3,1,"H"
"1369",22719,2015-12-28 04:00:00,360,0.5,35,0.4,1,"H"
"1370",22719,2015-12-28 05:00:00,64,0.7,45,0.4,1,"H"
"1371",22719,2015-12-28 06:00:00,310,1.3,55,0.5,1,"H"
"1372",22719,2015-12-28 07:00:00,310,1.3,21,0.5,1,"H"
"1373",22719,2015-12-28 08:00:00,254,1.8,32,0.7,1,"H"
"1374",22719,2015-12-28 09:00:00,230,3.2,18,1.4,1,"H"
"1375",22719,2015-12-28 10:00:00,231,5.1,12,1.1,1,"H"
"1376",22719,2015-12-28 11:00:00,238,6.2,10,0.9,1,"H"
"1377",22719,2015-12-28 12:00:00,244,5.9,10,0.8,1,"H"
"1378",22719,2015-12-28 13:00:00,241,6.6,10,1.2,1,"H"
"1379",22719,2015-12-28 14:00:00,250,9.3,9,1.2,1,"H"
"1380",22719,2015-12-28 15:00:00,244,9.7,8,1,1,"H"
"1381",22719,2015-12-28 16:00:00,234,8.2,13,1,1,"H"
"1382",22719,2015-12-28 17:00:00,237,9,11,1.1,1,"H"
"1383",22719,2015-12-28 18:00:00,232,8.3,9,0.9,1,"H"
"1384",22719,2015-12-28 19:00:00,232,8.1,7,0.7,1,"H"
"1385",22719,2015-12-28 20:00:00,226,7.5,7,1.1,1,"H"
"1386",22719,2015-12-28 21:00:00,226,8.4,6,1.1,1,"H"
"1387",22719,2015-12-28 22:00:00,226,8.2,6,0.8,1,"H"
"1388",22719,2015-12-28 23:00:00,224,8.5,7,0.9,1,"H"
"1389",22719,2015-12-29 00:00:00,221,8.8,8,1.1,1,"H"
"1390",22719,2015-12-29 01:00:00,211,6.3,12,1.6,1,"H"
"1391",22719,2015-12-29 02:00:00,210,6.2,12,1.5,1,"H"
"1392",22719,2015-12-29 03:00:00,212,5.8,13,1.7,1,"H"
"1393",22719,2015-12-29 04:00:00,225,8.4,8,1,1,"H"
"1394",22719,2015-12-29 05:00:00,217,7.2,11,1.5,1,"H"
"1395",22719,2015-12-29 06:00:00,222,7,10,1.1,1,"H"
"1396",22719,2015-12-29 07:00:00,222,8,8,1.2,1,"H"
"1397",22719,2015-12-29 08:00:00,213,7.5,11,1.4,1,"H"
"1398",22719,2015-12-29 09:00:00,220,8,12,1.6,1,"H"
"1399",22719,2015-12-29 10:00:00,222,7.9,12,1.5,1,"H"
"1400",22719,2015-12-29 11:00:00,241,8.9,12,1,1,"H"
"1401",22719,2015-12-29 12:00:00,244,9.4,9,1,1,"H"
"1402",22719,2015-12-29 13:00:00,248,9.5,10,1.1,1,"H"
"1403",22719,2015-12-29 14:00:00,243,9.7,8,1,1,"H"
"1404",22719,2015-12-29 15:00:00,243,10.2,7,1.1,1,"H"
"1405",22719,2015-12-29 16:00:00,249,9.4,9,1.2,1,"H"
"1406",22719,2015-12-29 17:00:00,242,10.4,8,1.2,1,"H"
"1407",22719,2015-12-29 18:00:00,241,10,7,0.9,1,"H"
"1408",22719,2015-12-29 19:00:00,241,9.2,7,0.9,1,"H"
"1409",22719,2015-12-29 20:00:00,251,7.2,9,1.2,1,"H"
"1410",22719,2015-12-29 21:00:00,255,4.8,9,0.8,1,"H"
"1411",22719,2015-12-29 22:00:00,252,3.4,9,0.9,1,"H"
"1412",22719,2015-12-29 23:00:00,253,2.5,9,0.5,1,"H"
"1413",22719,2015-12-30 00:00:00,268,1.7,35,0.8,1,"H"
"1414",22719,2015-12-30 01:00:00,265,2.7,16,0.8,1,"H"
"1415",22719,2015-12-30 02:00:00,274,2.6,26,0.7,1,"H"
"1416",22719,2015-12-30 03:00:00,247,3.3,15,0.8,1,"H"
"1417",22719,2015-12-30 04:00:00,251,3.1,17,0.8,1,"H"
"1418",22719,2015-12-30 05:00:00,314,2,32,0.9,1,"H"
"1419",22719,2015-12-30 06:00:00,73,0.9,19,0.3,1,"H"
"1420",22719,2015-12-30 07:00:00,27,1.8,43,0.5,1,"H"
"1421",22719,2015-12-30 08:00:00,335,2.1,33,0.6,1,"H"
"1422",22719,2015-12-30 09:00:00,309,2.3,29,0.8,1,"H"
"1423",22719,2015-12-30 10:00:00,312,2.7,28,0.9,1,"H"
"1424",22719,2015-12-30 11:00:00,15,2.6,66,1.1,1,"H"
"1425",22719,2015-12-30 12:00:00,53,3.5,26,1.1,1,"H"
"1426",22719,2015-12-30 13:00:00,19,1.8,65,1.1,1,"H"
"1427",22719,2015-12-30 14:00:00,36,1.5,69,0.8,1,"H"
"1428",22719,2015-12-30 15:00:00,7,1.7,98,0.9,1,"H"
"1429",22719,2015-12-30 16:00:00,330,2.9,34,0.9,1,"H"
"1430",22719,2015-12-30 17:00:00,339,2,46,0.9,1,"H"
"1431",22719,2015-12-30 18:00:00,294,2.1,41,0.7,1,"H"
"1432",22719,2015-12-30 19:00:00,360,2.5,43,0.7,1,"H"
"1433",22719,2015-12-30 20:00:00,40,2.5,14,0.5,1,"H"
"1434",22719,2015-12-30 21:00:00,70,1.6,14,0.4,1,"H"
"1435",22719,2015-12-30 22:00:00,64,2,15,0.7,1,"H"
"1436",22719,2015-12-30 23:00:00,63,1.6,23,0.6,1,"H"
"1437",22719,2015-12-31 00:00:00,58,1.9,15,0.4,1,"H"
